Adv2,INTERACTABLES,42,10,,,,,
33,7,17,9,TOGGLE_GRAVITY,2,0,2,11
33,7,12,20,TOGGLE_GRAVITY,1,0,2,10
33,7,17,20,TOGGLE_GRAVITY,2,0,2,10
33,7,12,30,TOGGLE_GRAVITY,1,0,2,11
33,7,17,30,TOGGLE_GRAVITY,2,0,2,11
5,8,20,9,PLATFORM_SQUARE,0,1,6,2
6,8,3,12,TOGGLE_GRAVITY,1,0,2,18
6,8,8,12,TOGGLE_GRAVITY,2,0,2,18
6,8,12,13,SPIKES__NORMAL_RIGHT,52,-13,0,0
6,8,3,30,TOGGLE_GRAVITY,1,0,2,13
6,8,8,30,TOGGLE_GRAVITY,2,0,2,13
9,8,29,1,SPRING__DOWN,1,-1,0,0
12,8,17,7,SPRING__DOWN,1,-7,0,0
12,8,26,20,SPIKES__NORMAL_UP,102,-20,0,0
12,8,30,20,SPIKES__NORMAL_UP,98,-20,0,0
13,8,3,6,TOGGLE_GRAVITY,1,0,2,16
13,8,2,20,SPIKES__NORMAL_UP,94,-20,0,0
13,8,3,24,TOGGLE_GRAVITY,1,0,2,17
14,8,17,18,BOOSTER__WALL,47,0,0,0
15,8,9,0,TOGGLE_GRAVITY,1,0,2,11
15,8,0,9,SPRING__RIGHT,1,-9,0,0
16,8,27,11,MOVING_SPRING,0,0,5,2
17,8,14,1,BOUNCE_BLOCK,-46,-1,0,0
17,8,8,14,MOVING_SPRING,-3,0,5,2
20,8,11,9,PIPE_ENTRANCE,0,15,0,0
20,8,11,21,TRACK_AIR_CORNER,2,-21,0,0
20,8,11,21,TRACK,30,0,20,1
21,8,6,20,TRACK,0,30,20,2
21,8,7,20,TRACK_AIR_CORNER,1,-20,0,0
22,8,24,15,TRACK_AIR_CORNER,0,-15,0,0
22,8,25,16,TRACK,60,0,45,5
23,8,28,2,PIPE_EXIT,4,30,3,8
24,8,9,1,TRACK_AIR_CORNER,1,-1,0,0
24,8,8,2,TRACK,-15,0,15,7
24,8,8,16,TRACK,0,-20,15,6
24,8,9,17,TRACK_AIR_CORNER,3,-17,0,0
33,8,12,9,TOGGLE_GRAVITY,1,0,2,10
33,8,17,9,TOGGLE_GRAVITY,2,0,2,10
33,8,12,19,TOGGLE_GRAVITY,1,0,2,10
33,8,17,19,TOGGLE_GRAVITY,2,0,2,10
33,8,12,29,TOGGLE_GRAVITY,1,0,2,12
33,8,17,29,TOGGLE_GRAVITY,2,0,2,12
40,8,5,20,STAGE_GOAL,0,0,0,0
40,8,5,27,STAGE_GOAL,0,0,0,0
6,9,3,11,TOGGLE_GRAVITY,1,0,2,13
6,9,8,11,TOGGLE_GRAVITY,2,0,2,13
13,9,7,6,BOOSTER,89,0,0,0
13,9,3,9,TOGGLE_GRAVITY,1,0,2,15
21,9,6,4,TRACK,60,0,45,3
21,9,6,5,TRACK_AIR_CORNER,2,-37,0,0
22,9,25,4,TRACK,0,-30,20,4
22,9,26,5,TRACK_AIR_CORNER,3,-37,0,0
33,9,12,9,TOGGLE_GRAVITY,1,0,2,15
33,9,17,9,TOGGLE_GRAVITY,2,0,2,15
40,9,5,6,STAGE_GOAL,1,0,0,0
